0 139.49 109.09 4337.3
1 140.67 108.7 2528.1
2 142.11 110.04 3043.7
3 138.05 108.93 3637.2
4 136.02 107.66 3138.1
5 132.98 105.7 2751.3
6 132.06 109.06 3255
7 133.97 107.65 2886.5
8 134.56 109.61 3124.9
9 139.77 111.63 3942.9
10 145.62 112.96 3209.8
11 151.8 111.44 2792.5
12 159.02 108.15 2526.8
13 158.42 106.31 3084.3
14 164.47 102.24 3117.1
15 163.41 96.233 3069.6
16 156.69 92.326 4571.1
17 155.16 91.16 4131
18 156.73 93.166 2515.5
19 160.56 98.14 2168.7
20 159.15 97.292 2796.3
21 164.74 98.315 2996.8
22 164.62 98.775 3253.4
23 164.12 99.727 2918.5
24 164.67 99.26 2967.2
25 166.36 104.07 2646.9
26 164.61 101.01 2659.3
27 162.64 103.5 3130.9
28 171.88 99.119 3364.8
29 167.9 88.417 3811.2
30 161.39 82.229 2438.7
31 157.69 79.977 3297.6
32 154.06 81.304 2962.5
33 156.15 80.43 2989.6
34 152.33 75.789 4204.4
35 148.18 73.078 3918.6
36 146.71 73.36 3670.5
37 148.71 75.656 2334.5
38 151.95 71.725 2497.5
39 155.69 76.659 3850.6
40 149.75 78.13 2184.5
41 147.57 79.083 3733.5
42 152.67 81.636 3597.1
43 153.39 80.956 3106.7
44 151.3 76.635 3245.2
45 155.74 74.956 3365.3
46 160.23 70.477 2991.6
47 162.25 68.883 3671.9
48 165.62 65.856 3093.8
49 164.67 62.558 2277.2
50 165.8 70.769 2936.9
51 164.72 76.875 3585.2
52 166.53 78.997 3291
53 165.32 77.516 2542.7
54 167.63 86.326 2869.8
55 171.91 83.19 3186.2
56 170.88 84.366 3888.3
57 170.39 83.087 3991.9
58 169.38 79.149 3295.2
59 167.27 74.945 2108.1
60 165.98 74.153 3476.6
61 162.61 77.196 2952.4
62 162.06 82.156 2328.5
63 166.07 80.139 2454.8
64 173.35 79.993 2788
65 171.65 78.589 2854.7
66 175 79.575 2581.4
67 181.8 81.347 3148.9
68 177.39 80.478 2557.2
69 175.03 81.736 3062.6
70 177.77 82.449 3474.6
71 177.57 81.575 3473.3
72 174.24 81.664 2683.9
73 173.86 84.751 2947.8
74 173.13 86.563 3241.4
75 173.14 89.494 4070.8
76 174.76 92.02 2354.8
77 172.58 99.687 2377.2
78 170.58 104.64 3477.9
79 173.16 109.07 3550.4
80 180.51 117.89 3463.6
81 180.47 123.84 3701.8
82 177.14 123.68 2802
83 173.34 125.65 2955.8
84 167.73 123.65 4158
85 168.23 124.76 3076.8
86 169.62 127.84 3627.4
87 169.57 126.82 2797
88 170.3 124.41 3067.3
89 165.1 124.1 2463.6
90 162.11 128.78 2841.7
91 159.71 127.05 3169.9
92 157.88 121.69 3506.7
93 164.9 121.38 2064
94 161.94 121.97 2509.1
95 163.48 124.77 3430.2
96 171.43 127.11 3352.2
97 171.92 133.34 2732
98 172.42 137.37 2237.4
99 171.84 137.58 2762.2
