0 280.7 316.01 3421.5
1 278.06 312.17 3625.2
2 274.97 310.02 3496.4
3 273.17 309.9 3284.3
4 276.68 308.97 3232.9
5 276.84 303.52 1969
6 278.06 300.66 3332.5
7 278.12 307.69 2895.9
8 274.17 315.92 4136.2
9 273.45 318.34 2797.6
10 271.52 322.59 3121.3
11 271.05 331.03 3716.2
12 270.19 330.99 3900.4
13 276.86 330.2 2501.9
14 280.26 329.39 3337.7
15 278.89 331.94 3318.1
16 274.22 330.57 3193.2
17 277.94 327.62 3025.5
18 276.98 327.06 2993.6
19 275.43 322.78 3510.3
20 276.05 324.12 2682.4
21 275.05 330.44 2573.2
22 272.27 332.33 3132
23 276.48 331.72 3176
24 271.86 334.34 3646.9
25 271.33 328.5 2810.8
26 270.5 322.03 2557.7
27 268.42 323.31 2706.8
28 261.5 322.66 2991.1
29 264.82 319.11 3012.9
30 266.03 320.52 3056.1
31 271.95 323.25 2892.2
32 276.88 325.71 3016.6
33 274.39 324.13 2562.2
34 271.37 321.03 2551.2
35 267.12 323.27 2764.3
36 264.06 322.07 3106.9
37 265.22 326.29 2870.7
38 267.39 328.76 2897.5
39 265.69 323.84 2886.1
40 261.22 326.99 2920.6
41 261.81 329.94 2568.9
42 259.79 334.55 3288.6
43 261.3 327.25 3946.8
44 262.24 328.19 3255.5
45 263.55 334.29 3039.2
46 267.99 337.05 3553.2
47 267.99 333.33 3085.7
48 268.49 334.1 3067.7
49 273.03 334.84 3636.3
50 273.01 338.86 3237.4
51 266.15 339.75 3470.3
52 262.65 343.23 2526.7
53 264.76 343.25 3961.6
54 270.08 338.4 3320.3
55 273.46 337.2 3398.9
56 275.18 330.57 3697.8
57 275.87 329.06 3344.7
58 277.24 328.23 3630
59 279.66 322.85 2116.2
60 283.9 316.59 3292.4
61 284.61 313.53 3135.7
62 284.8 312.71 2857.7
63 284.82 309.4 2451.2
64 283.61 311.6 2102
65 282.5 313.42 2776.6
66 282.98 315.92 2531
67 280.63 311.79 2886.2
68 279.91 307.91 2636.2
69 280.62 313.29 2671.8
70 280.59 316 2400.4
71 280.86 316.89 2625.1
72 282.77 318.33 2927
73 282 315.39 4655.8
74 279.19 313.66 3924.9
75 276.83 312.45 2965.8
76 275.5 311.51 3026.3
77 273.77 311.91 3125.6
78 273.25 315.6 2989.1
79 269.08 318.46 3192.6
80 271.37 319.38 4315.4
81 271.15 321.53 2819.6
82 269.94 321.41 2931.3
83 275.03 324.25 3290.6
84 279.43 328.22 2695.6
85 279.43 330.36 3580.7
86 274.98 325.66 2595.9
87 271.99 324.41 2773.2
88 272.88 324.82 3715.7
89 277.56 324.7 4159.8
90 275.95 333.69 3011.1
91 273.32 332.36 2507.3
92 274.79 339.58 3088.1
93 277.75 339.86 3553.1
94 283.25 336.3 3319.1
95 283.96 337.15 3408.9
96 281.19 334.27 4125.3
97 279.32 328.41 3431.9
98 280.15 324.44 2432.4
99 275.39 322.35 3536.7
