0 312.23 102.89 3735.5
1 312.38 108 2944.9
2 311.07 111.83 2838.1
3 308.52 114.64 3145.1
4 311.2 114.87 2093.4
5 314.45 112.25 3887.3
6 314.86 114.33 3028.9
7 312.33 116.33 2584.7
8 309.63 121.09 4170.8
9 310.52 121.84 3658.2
10 315.05 119.55 2865.7
11 317.38 114.78 3570.5
12 311.32 116.71 3025.9
13 308.29 116.42 4012.8
14 309.3 115.13 2535.8
15 314.45 116.67 3829.6
16 317.13 119.9 2856.3
17 316.07 125.49 3850.1
18 317.91 127.59 2935.5
19 317.61 126.91 2271.8
20 316.13 128.3 2632.5
21 317.72 124.34 3586.1
22 316.08 126.86 2478.4
23 316.61 130.08 3350.1
24 317.56 127.69 2518.4
25 315.1 127.65 2900.1
26 312.85 131.35 3340.6
27 310.7 133.07 3152.2
28 313 132.14 2771.6
29 314.71 130.54 2782.2
30 315.76 129.69 2951.5
31 314.96 128.5 2895.4
32 312.26 134.02 4183.9
33 306.25 133.89 3839
34 304.86 137.27 4223.2
35 304.32 140.66 3182.3
36 310.57 139.49 3447
37 315.71 139.7 2416.2
38 314.55 136.47 4051.4
39 311.57 137.93 2538.6
40 309.06 142.18 2746.1
41 312.21 140.45 3779.2
42 317.67 137.53 2888.4
43 318.32 137.79 3159
44 318.72 141.58 2648.3
45 321.86 142.24 2609.2
46 320.63 145.61 3055.6
47 319.2 143.8 3478
48 320.56 150.32 3189.7
49 325.72 145.96 2231.9
50 321.8 143.23 2665.8
51 320.84 140.28 3789.8
52 320.61 142.71 3330.9
53 319.39 140.84 2583.3
54 321.99 145.9 2654.8
55 324.16 149.33 3428
56 327.42 146.86 2972.8
57 331.74 146.52 2974.7
58 334.85 149.92 2781.6
59 335.16 146.76 3115.4
60 336.72 144.37 2609.5
61 338.72 142.8 3054.4
62 341.21 144.02 2406
63 341.96 145.36 3244.6
64 339.91 146.2 3235.1
65 342.25 145.6 2398.3
66 344.74 145.11 3141.6
67 345.19 147.39 2243.7
68 345.21 150.93 3189.1
69 348.44 153.68 2895.4
70 356.16 154.39 3607.8
71 358.96 154.91 3888
72 359.11 157.63 3857.1
73 353.57 161.65 3116.4
74 358.03 162.84 3468.6
75 357.08 164.22 2517.4
76 360.38 160.51 2313.9
77 363.71 156.91 3336.5
78 365.69 155.64 3236.8
79 361.4 157.33 3232
80 358.78 156.92 2501.2
81 357.44 153.18 4087.3
82 354.73 149.84 2776.1
83 353.3 150.81 2558.1
84 356.68 148.46 2392
85 353.8 141.71 3045.7
86 349.55 138.44 3125.7
87 347.01 143.25 3703.9
88 348.25 143.67 4430.4
89 349.69 148.53 2401.5
90 351.73 148.85 1947.5
91 353.81 143.39 4235.3
92 354.89 143.16 2465.7
93 359.58 141.93 2544.4
94 365.68 141.93 2849.8
95 366.45 139.99 2983.4
96 369.78 140.23 2747.5
97 370.57 139 2708.8
98 372.36 138.96 2952.3
99 372.29 139.44 3222.8
