0 460.19 396.9 3737.9
1 456.42 398.72 2980.9
2 456.31 400.63 3828.5
3 459.88 404.23 3498.1
4 459.65 412.28 2240.8
5 458.52 412.67 3359.4
6 456.71 408.27 2771.3
7 449.02 408.49 3250.3
8 452.81 409.42 2429.2
9 453.33 411.68 3063.9
10 451.54 414.59 2558.4
11 449.67 415.97 3223.6
12 450.79 422.44 3403.6
13 449.4 425.16 2485.7
14 453.58 424.56 2308.6
15 451.93 423.31 2588.2
16 448.98 419.59 2980.7
17 451.7 416.9 3245.1
18 453.2 422.86 2663.2
19 452.96 425.9 2831.8
20 450.5 427.33 3117.6
21 451.11 432.93 3571.2
22 448.83 436.52 2763.9
23 452.63 426.53 3494.9
24 451.06 424.8 3065.9
25 450.25 422.47 2322
26 455.64 423.16 2767.3
27 458.47 422.24 3344.6
28 451.86 419.44 3287.7
29 449.19 426.22 3275.2
30 442.93 422.58 3269.9
31 444.46 417.21 2903.9
32 444.53 416.16 2546.5
33 441.93 415.54 3214.6
34 444.06 417.43 2105.9
35 444.67 421.19 2339.4
36 441.11 422.32 2593.4
37 442.45 421.77 4467
38 444.04 428.41 2336.8
39 442.37 424.75 2594
40 440.5 424.08 3005.2
41 440.98 427.34 2960.9
42 443.24 429.92 3651.1
43 447.66 430.21 2696.9
44 443.82 425.57 3738.1
45 447.72 419.55 3046.9
46 449.28 416.1 2516.4
47 448.13 414.47 3111.5
48 452.42 415.45 3057.9
49 455.13 416.55 3352.3
50 455.03 416.25 3092.5
51 460.02 420.6 4178.8
52 461.8 424.55 2543.9
53 457.74 421.67 3496.2
54 456.65 416.32 2645.5
55 453.74 412.38 3475.1
56 448.53 411.4 2798.6
57 449.56 412.65 2953
58 452.11 412.18 2802.6
59 448.61 408.32 2631.7
60 448.63 403.03 2339.7
61 449.97 401.98 3333.7
62 452.55 400.72 2505.7
63 454.36 400.16 2813.4
64 456.78 396.9 3090.7
65 456.87 393 3098.7
66 457.55 390.93 2893.2
67 456.72 392.89 2848.9
68 454.68 397.84 2959.5
69 453.09 395.84 2478.5
70 454.43 393.4 3446.6
71 456.16 399.57 3767.5
72 458.79 407.43 3566.8
73 461.15 411.04 2690.2
74 463.29 408.99 2215
75 463.73 412.66 3066.3
76 460.13 417.76 2802.5
77 461.47 426.87 3020.4
78 463.56 430.97 1830.8
79 462.57 431.13 3154.7
80 469.98 431.37 2579
81 469.96 427.45 3621.4
82 469.02 421.89 2477.3
83 462.78 420.68 2872.7
84 461.77 420.95 3238.3
85 462.36 421.37 3637.8
86 457.93 428.02 2889.1
87 451.84 430.23 3083.2
88 444.82 433.99 3080.6
89 442.97 429.51 2427
90 443.96 430.76 2842.9
91 443.99 435.52 3322.1
92 448.54 437.11 3048.4
93 451.52 439.18 2654.8
94 453.77 438.97 3296.6
95 450.44 438.67 2323.8
96 452.76 435.73 3727.2
97 449.76 436.12 3611.2
98 455.81 435.9 3083.8
99 460.01 438.51 3243.4
