0 280.28 210.27 3390.9
1 276.44 208.42 2589.7
2 276.67 210.75 3031.9
3 278.08 212.44 1965.7
4 276.97 210.52 3406
5 274.01 211.47 2664.6
6 272.11 211.56 4183.3
7 273.94 207.51 3761.2
8 276.67 201.49 3308.9
9 275.54 197.55 2781.4
10 278.56 194.25 2702.3
11 276.09 197.38 2759.4
12 276.27 203.43 3883.1
13 277.04 207.72 3245.5
14 274.95 201.84 3614.4
15 273.85 196.94 2366.6
16 271.32 193.01 2896.5
17 272.52 188.9 2529.7
18 271.71 190.78 2471.9
19 269.62 192.38 2479.3
20 265.47 198.66 2576.8
21 264.75 200.91 2194.8
22 263.05 199.6 2680
23 260.88 200.18 3545.3
24 261.23 202 3144.2
25 262.64 203.75 2188
26 260.99 206.06 2947.7
27 263.09 205.96 2629.8
28 261.86 206.74 2725.2
29 261.8 205.45 2806.1
30 261.04 208.71 2657.9
31 262.94 203.11 2107.3
32 267.48 196.77 2772.4
33 272.35 194.23 2552.1
34 271.71 194.74 2989.9
35 271.83 197.3 1941.3
36 271.15 204.93 2468.1
37 272.16 214.62 2358.6
38 277.36 216.85 2610.4
39 274.01 221 3037.7
40 270.07 224 3769.2
41 271.31 225.49 3463.2
42 270.24 230.2 3553.1
43 269.76 228.92 2721.9
44 265.34 229.28 2880.3
45 268.4 222.67 2467.2
46 267.11 222 2631.1
47 267.04 223.55 2801
48 265.4 223.69 3060.7
49 265.28 228.65 2622.9
50 266.99 223.66 2679.5
51 268.55 222.14 2638.3
52 264.44 222.84 3533.3
53 261.28 222.81 3578.7
54 255.45 218.11 2679.8
55 251.67 216.44 3183
56 253.93 211.94 3583.6
57 259.12 210.36 2965.5
58 256.82 201.3 3391.5
59 258.57 199.81 3154
60 256.66 192 2791.3
61 252.72 187.39 2778.8
62 252.01 182.74 3188.2
63 253.31 178.77 3304.1
64 252.57 178.57 2857.2
65 246.14 177.19 3048.2
66 243.54 169.12 3385.6
67 237.76 166.37 3199.7
68 237.89 166.26 2353.2
69 230.08 165.81 3198.9
70 228.08 162.6 3021.9
71 229.45 159.96 3126.2
72 230.93 158.37 2938.3
73 233.72 156.63 2988.5
74 233.28 153.28 3267.7
75 237.48 148.81 3231.5
76 238.09 145.13 3300.9
77 233.07 147.19 3748.8
78 239.56 149.26 2429.3
79 241.68 154.39 2718.8
80 238.69 160.4 2928.1
81 243.19 164.23 2517.3
82 245.01 162.17 3463.6
83 245.57 159.26 3271.8
84 244.81 155.86 2961.8
85 244.19 155.24 3776.7
86 241.84 155.29 2404.6
87 240.07 153.33 3060.9
88 237.38 154.51 3108
89 238.71 158 2977.8
90 243.78 162.55 2982.6
91 238.98 166.04 2961.8
92 238.29 171.7 2676.5
93 244.09 174.48 2597.3
94 244.5 173.01 2636.9
95 248.82 172.07 2577.5
96 252.09 174.72 3225.7
97 257.88 168.74 4012.3
98 269.25 169.78 2279
99 268.53 169.21 4431.1
