0 252.75 43.976 2042.7
1 255.31 43.37 2925.4
2 255.22 49.699 2866
3 248.97 52.288 2797.4
4 247.93 49 2629
5 249.96 51.722 2609.9
6 258.98 55.062 4725.5
7 259.52 55.184 3452.3
8 261.29 53.611 3017.9
9 262.5 56.773 2571.6
10 263.31 54.053 3363.1
11 258 59.575 3032.2
12 253.68 63.692 3863.4
13 254.13 65.936 3328.3
14 254.57 68.6 3428.4
15 254.73 68.179 2516.6
16 252.17 65.275 4158.8
17 257.27 63.352 2817.2
18 256.63 66.082 2808.9
19 257.06 66.807 3326.4
20 252.71 71.261 3076.5
21 252 69.245 2840.7
22 247.9 69.769 2698.9
23 249.47 71.174 3233.7
24 254.03 73.906 2489.1
25 255.52 79.056 2524.1
26 255.8 85.31 2780.5
27 257.84 88.725 3724.3
28 259.51 91.209 2869.8
29 257.96 93.93 3210.6
30 261.63 93.069 3287.4
31 261.52 91.362 3144
32 261.27 86.655 3182.7
33 261.67 85.926 3594.9
34 263.01 80.017 3398.2
35 259.61 81.627 2473.9
36 259.07 85.843 3401.9
37 259.66 94.27 2564.5
38 263.23 101.86 3265.7
39 263.46 113.16 2966.5
40 262 116.62 3595.8
41 254.08 115.55 3081.5
42 255.99 117.89 2370.2
43 253.1 118.04 3422.5
44 250.26 120.96 4391.6
45 252.39 123.77 2737.8
46 255.63 121.03 4107.6
47 259.91 120.53 2348.7
48 259.94 119.78 3213.3
49 260.85 122.9 3033.7
50 258.44 120.7 2545
51 259.27 123.06 2781.7
52 260.44 123.61 4050.5
53 260.99 124.16 3218.7
54 256.67 125.77 2801.2
55 249.8 125.68 3743.4
56 245.85 121.81 2206.6
57 245.26 116.67 2310.3
58 240.76 111.25 2519.6
59 240.58 109.35 2814.3
60 239.94 107.57 3979.5
61 240.03 104.55 2615.8
62 234.07 106.99 3460.8
63 228.61 106.17 3595.5
64 233.36 105.5 2901.4
65 234.48 108.39 2397.4
66 235.94 108.26 2175.9
67 233.99 108.49 3237.4
68 232.77 107.43 3076.2
69 234.23 112.57 2934.1
70 231.1 112.9 3590.2
71 231.05 110.33 2520.4
72 231.39 108.27 2472.1
73 224.73 106.4 2370.7
74 221.65 108.5 2648.3
75 219.24 110.18 3234.4
76 223.15 110 3965.1
77 226.28 111.53 3191
78 227.5 111.88 2216.8
79 232.86 110.17 3038.6
80 228.55 114.18 2335.4
81 230.61 112.12 3382.8
82 229.79 111.11 2776
83 232.96 107.49 2955.4
84 231.69 108.5 3085.6
85 234.35 107.02 2991.6
86 231.4 104.62 2920.5
87 226.29 104.49 3985
88 228.53 99.329 2485.6
89 236.04 99.182 2723.1
90 235.72 101.21 2988.7
91 231.37 103.81 2523.5
92 231.83 99.322 2568.2
93 234.57 100.67 3102.9
94 233.11 99.989 4446
95 225.36 99.665 3182.3
96 222.17 96.587 3164.5
97 222.01 97.264 3643.1
98 224.42 96.658 3321.3
99 222.92 97.145 3368.8
