0 411.55 198.56 2959.2
1 408.42 200.79 3259.1
2 404.43 201.27 3237.4
3 407.53 197.78 2690.2
4 412.64 194.16 3333.4
5 417.29 189.03 2887.3
6 417.14 190.73 3813.5
7 417.91 189.9 3612.5
8 418.87 184.48 3035.3
9 421.68 188.4 2730.5
10 421.7 187.81 3214.4
11 419.84 184.87 3624.6
12 421.3 179.69 2159.4
13 423.24 179.85 2753.6
14 423.49 182.7 3517.4
15 428.27 181.73 3595.8
16 430.96 177.75 4066.8
17 429.16 176.48 2765
18 428.42 178.19 4672.5
19 432.29 177.26 2131.5
20 436 179.58 3131.4
21 438.89 186.7 3554.1
22 438.13 191.81 2332.2
23 443.52 191.75 3454.1
24 443.2 196.98 3339.2
25 442.38 202.8 3847
26 435.41 205.65 2552.3
27 432.07 206.27 2887.8
28 428.95 205.07 4735.2
29 433.27 203.65 3850.4
30 432.39 204.82 2875.2
31 430.27 203.9 2535.8
32 430.02 208.5 3745.3
33 427.82 207 3606
34 430.16 201.95 3333.8
35 428.18 197.67 2243.3
36 430.58 198.32 2827.6
37 431.9 201.12 2458
38 433.1 199.4 2907.5
39 436.23 198.74 2799.3
40 437.91 196.64 3456.8
41 440.23 195.19 3522.1
42 442.55 191.4 2518.5
43 442.37 190.65 3217.9
44 441.25 198.32 3530.4
45 440.41 199.77 3339.3
46 442.86 203.6 2596.4
47 444.23 202.43 2965.9
48 440.71 200.81 3776
49 435.45 198.62 4139.1
50 434.15 189.55 2759.8
51 430.77 194.05 2383.5
52 434.15 195.55 3044.7
53 434.82 194.07 3565.6
54 435.04 191.53 3697.2
55 440.55 194.47 3759.6
56 443.14 195.92 3428.3
57 441.14 194.57 2381.1
58 434.35 194.02 2255.9
59 436.56 196.5 2922.9
60 439.25 195.6 3688.4
61 441.42 199.62 3098.7
62 451 199.59 2796.9
63 458.09 197.66 2428.6
64 462.92 196.27 3133.4
65 460 194.48 4419
66 449.33 193.51 2229.1
67 445.6 192.84 3277.1
68 434.52 195.84 2723.7
69 427.65 193.82 2743
70 424.78 189.65 3101.7
71 423.08 185.9 3877.6
72 424.59 184.17 2908
73 424.58 184.75 3306.5
74 424.78 185.53 4048.6
75 421.96 182.97 3444.7
76 422.51 188.15 2645.9
77 424.31 194.16 2804.2
78 425.8 198.48 2877.6
79 422.31 201.75 3244.7
80 422.52 202.72 2462.7
81 421.52 201.62 3077.9
82 424.24 199.18 2601.7
83 424.94 201.9 2736.4
84 427.37 203.34 2717.2
85 427.64 203.81 2953.1
86 427.8 212.31 3187.2
87 427.01 218 2550.2
88 424.94 215 2761.4
89 417.99 217.79 2613.8
90 417.9 220.91 2412.2
91 422.38 223.58 1407.6
92 424.48 219.45 3480.5
93 421.07 217.98 3344.9
94 422.12 215.35 2703.8
95 421.24 215.8 3157.4
96 424.37 219.14 2173.6
97 423.21 217.66 3415.3
98 422.05 217.1 3046.3
99 424.73 212.24 3389.1
