0 431.83 229.25 2666
1 431.52 232.94 2762
2 425.69 228.95 4047.9
3 425.35 227.8 2728.9
4 422.87 230.17 4287.5
5 418.59 235.9 2809.6
6 418.33 233.46 3392.8
7 418.9 228.47 3325.4
8 417.9 230.27 3084.1
9 420.76 232.17 3839.4
10 420.15 230.04 3276
11 422.98 230.76 2840.4
12 429.1 231.2 4335.3
13 428.27 232.98 4727.1
14 423.91 232.57 3785.4
15 424.88 233.53 2712.5
16 427.37 235.13 2787
17 428.23 236.12 4037.8
18 428.56 241.93 2706.5
19 428.8 239.06 3171.4
20 428.51 235.42 2962.8
21 430.57 234.5 2548.8
22 430.31 233.98 2399.7
23 430.76 234.91 2651.9
24 427.74 232.22 3621.9
25 424.09 230.84 2482.2
26 418.15 226.67 3145.1
27 416.31 224.98 2502.6
28 415.05 226.67 3334.7
29 413.36 228.82 4659.1
30 406.3 230.1 3119.9
31 405.9 227.24 2836.6
32 411.28 223.81 3047.2
33 412.79 222.64 2925.8
34 411.72 222.54 3615.9
35 411.12 221.1 3192.5
36 412.7 222.86 2190.1
37 415.29 218.45 3251.7
38 420.14 212.22 3434
39 425.29 213 2802
40 430.34 214.08 2515
41 428.99 218.84 3397
42 431.44 219.42 3807.4
43 428.7 218.44 3844.2
44 434.89 211.83 3235.2
45 435.43 207.68 3322.2
46 435.18 202.3 3068.9
47 433.45 202.55 2842.2
48 437.53 198.22 2873.5
49 443.5 194.55 3512.1
50 450.48 193.9 2660.6
51 455.81 192.34 3076.2
52 457.03 192.72 3939.4
53 457.16 190.52 3270.9
54 458.01 188.09 2191.6
55 459.22 193.57 3344.1
56 461.64 201.1 2641.1
57 461.33 203.74 2837.6
58 457.15 196.7 2777.9
59 459.23 193.37 3393.2
60 456.48 197.69 3076.9
61 457.97 197.86 3622
62 456.33 200.21 3078.5
63 453.53 205.41 3614.7
64 449.97 202.54 2241.2
65 449.81 198.27 2555.5
66 451.39 201.24 4426
67 450.91 207.21 2607.8
68 451.14 208.18 2395.1
69 449.48 208.28 2878.2
70 452.76 206.89 3142.6
71 454.77 202.02 3165.5
72 455.29 203.81 3042.7
73 451.35 205.22 3157
74 446.38 204.83 4015.5
75 444.47 205.04 3334.3
76 446.8 201.99 2955.3
77 445.73 201.17 2560
78 448.32 208.41 3672.6
79 447 213.67 1836
80 447.69 215.39 3477.1
81 451.13 216.42 3267
82 454.25 215.6 3360
83 449.9 216.57 3496.5
84 450.52 216.23 3076.8
85 457.83 214.52 3307.7
86 460.9 215.7 3598.8
87 458.95 216.25 2792.1
88 461.73 206.88 3071.5
89 461.79 210.85 3584.5
90 459.65 213.07 2730.5
91 452.23 211.68 4235.3
92 450.83 215.93 2996.7
93 447.72 211.65 3236
94 444.11 214.47 3282.3
95 444.78 213.83 2963.6
96 446.39 209.6 3377.2
97 441.8 206.18 2723.9
98 434.85 206.15 2623.3
99 432.97 207.77 2473.6
